point_id,point_key,point_name_ja,pref_key,pref_name_ja,subprefecture
81071,hagi,萩,yamaguchi,山口県,山口
81116,yuya,油谷,yamaguchi,山口県,山口
81151,tokusa,徳佐,yamaguchi,山口県,山口
81196,akiyoshidai,秋吉台,yamaguchi,山口県,山口
81231,hirose,広瀬,yamaguchi,山口県,山口
81266,toyota,豊田,yamaguchi,山口県,山口
81286,yamaguchi,山口,yamaguchi,山口県,山口
81321,iwakuni,岩国,yamaguchi,山口県,山口
81371,hofu,防府,yamaguchi,山口県,山口
81386,kudamatsu,下松,yamaguchi,山口県,山口
81397,kuga,玖珂,yamaguchi,山口県,山口
81428,shimonoseki,下関,yamaguchi,山口県,山口
81481,yanai,柳井,yamaguchi,山口県,山口
81486,agenosho,安下庄,yamaguchi,山口県,山口
71066,ikeda,池田,tokushima,徳島県,徳島
71087,anabuki,穴吹,tokushima,徳島県,徳島
71106,tokushima,徳島,tokushima,徳島県,徳島
71191,kyojo,京上,tokushima,徳島県,徳島
71231,kamoda,蒲生田,tokushima,徳島県,徳島
71251,kito,木頭,tokushima,徳島県,徳島
71266,hiwasa,日和佐,tokushima,徳島県,徳島
71291,kaiyo,海陽,tokushima,徳島県,徳島
72061,uchinomi,内海,kagawa,香川県,香川
72086,takamatsu,高松,kagawa,香川県,香川
72111,tadotsu,多度津,kagawa,香川県,香川
72121,takinomiya,滝宮,kagawa,香川県,香川
72146,hiketa,引田,kagawa,香川県,香川
72161,saita,財田,kagawa,香川県,香川
73001,omishima,大三島,ehime,愛媛県,愛媛
73076,imabari,今治,ehime,愛媛県,愛媛
73126,saijo,西条,ehime,愛媛県,愛媛
73141,niihama,新居浜,ehime,愛媛県,愛媛
73151,shikoku-chuo,四国中央,ehime,愛媛県,愛媛
73166,matsuyama,松山,ehime,愛媛県,愛媛
73256,nagahama,長浜,ehime,愛媛県,愛媛
73276,kuma,久万,ehime,愛媛県,愛媛
73306,ozu,大洲,ehime,愛媛県,愛媛
73341,seto,瀬戸,ehime,愛媛県,愛媛
73406,uwa,宇和,ehime,愛媛県,愛媛
73442,uwajima,宇和島,ehime,愛媛県,愛媛
73446,chikanaga,近永,ehime,愛媛県,愛媛
73516,misho,御荘,ehime,愛媛県,愛媛
74056,hongawa,本川,kochi,高知県,高知
74071,motoyama,本山,kochi,高知県,高知
74136,odochi,大栃,kochi,高知県,高知
74182,kochi,高知,kochi,高知県,高知
74187,gomen,後免,kochi,高知県,高知
74271,aki,安芸,kochi,高知県,高知
74296,yusuhara,梼原,kochi,高知県,高知
74311,susaki,須崎,kochi,高知県,高知
74361,kubokawa,窪川,kochi,高知県,高知
74372,murotomisaki,室戸岬,kochi,高知県,高知
74381,ekawasaki,江川崎,kochi,高知県,高知
74436,saga,佐賀,kochi,高知県,高知
74447,sukumo,宿毛,kochi,高知県,高知
74456,nakamura,中村,kochi,高知県,高知
74516,shimizu,清水,kochi,高知県,高知
82046,munakata,宗像,fukuoka,福岡県,福岡
82056,yahata,八幡,fukuoka,福岡県,福岡
82101,yukuhashi,行橋,fukuoka,福岡県,福岡
82136,iizuka,飯塚,fukuoka,福岡県,福岡
82171,maebaru,前原,fukuoka,福岡県,福岡
82182,fukuoka,福岡,fukuoka,福岡県,福岡
82191,dazaifu,太宰府,fukuoka,福岡県,福岡
82206,soeda,添田,fukuoka,福岡県,福岡
82261,asakura,朝倉,fukuoka,福岡県,福岡
82306,kurume,久留米,fukuoka,福岡県,福岡
82317,kurogi,黒木,fukuoka,福岡県,福岡
82361,omuta,大牟田,fukuoka,福岡県,福岡
83021,kunimi,国見,oita,大分県,大分
83051,nakatsu,中津,oita,大分県,大分
83061,bungotakada,豊後高田,oita,大分県,大分
83106,innai,院内,oita,大分県,大分
83121,kitsuki,杵築,oita,大分県,大分
83137,hita,日田,oita,大分県,大分
83191,kusu,玖珠,oita,大分県,大分
83201,yufuin,湯布院,oita,大分県,大分
83216,oita,大分,oita,大分県,大分
83341,inukai,犬飼,oita,大分県,大分
83371,taketa,竹田,oita,大分県,大分
83401,saiki,佐伯,oita,大分県,大分
83431,ume,宇目,oita,大分県,大分
83476,kamae,蒲江,oita,大分県,大分
84012,waniura,鰐浦,nagasaki,長崎県,長崎
84072,izuhara,厳原,nagasaki,長崎県,長崎
84121,ashibe,芦辺,nagasaki,長崎県,長崎
84171,hirado,平戸,nagasaki,長崎県,長崎
84183,matsuura,松浦,nagasaki,長崎県,長崎
84266,sasebo,佐世保,nagasaki,長崎県,長崎
84306,saikai,西海,nagasaki,長崎県,長崎
84341,arikawa,有川,nagasaki,長崎県,長崎
84496,nagasaki,長崎,nagasaki,長崎県,長崎
84519,unzendake,雲仙岳,nagasaki,長崎県,長崎
84523,shimabara,島原,nagasaki,長崎県,長崎
84536,fukue,福江,nagasaki,長崎県,長崎
84561,kuchinotsu,口之津,nagasaki,長崎県,長崎
84597,wakimisaki,脇岬,nagasaki,長崎県,長崎
85033,karatsu,唐津,saga,佐賀県,佐賀
85116,imari,伊万里,saga,佐賀県,佐賀
85142,saga,佐賀,saga,佐賀県,佐賀
85161,ureshino,嬉野,saga,佐賀県,佐賀
85166,shiroishi,白石,saga,佐賀県,佐賀
86006,kahoku,鹿北,kumamoto,熊本県,熊本
86066,minamioguni,南小国,kumamoto,熊本県,熊本
86086,taimei,岱明,kumamoto,熊本県,熊本
86101,kikuchi,菊池,kumamoto,熊本県,熊本
86111,aso-otohime,阿蘇乙姫,kumamoto,熊本県,熊本
86141,kumamoto,熊本,kumamoto,熊本県,熊本
86157,minamiaso,南阿蘇,kumamoto,熊本県,熊本
86161,takamori,高森,kumamoto,熊本県,熊本
86216,misumi,三角,kumamoto,熊本県,熊本
86236,kosa,甲佐,kumamoto,熊本県,熊本
86271,matsushima,松島,kumamoto,熊本県,熊本
86316,hondo,本渡,kumamoto,熊本県,熊本
86336,yatsushiro,八代,kumamoto,熊本県,熊本
86451,minamata,水俣,kumamoto,熊本県,熊本
86467,hitoyoshi,人吉,kumamoto,熊本県,熊本
86477,ue,上,kumamoto,熊本県,熊本
86491,ushibuka,牛深,kumamoto,熊本県,熊本
87041,takachiho,高千穂,miyazaki,宮崎県,宮崎
87066,furue,古江,miyazaki,宮崎県,宮崎
87071,kuraoka,鞍岡,miyazaki,宮崎県,宮崎
87141,nobeoka,延岡,miyazaki,宮崎県,宮崎
87181,hyuga,日向,miyazaki,宮崎県,宮崎
87206,mikado,神門,miyazaki,宮崎県,宮崎
87231,nishi-mera,西米良,miyazaki,宮崎県,宮崎
87293,takanabe,高鍋,miyazaki,宮崎県,宮崎
87301,kakuto,加久藤,miyazaki,宮崎県,宮崎
87331,saito,西都,miyazaki,宮崎県,宮崎
87352,kobayashi,小林,miyazaki,宮崎県,宮崎
87376,miyazaki,宮崎,miyazaki,宮崎県,宮崎
87406,tano,田野,miyazaki,宮崎県,宮崎
87426,miyakonojo,都城,miyazaki,宮崎県,宮崎
87492,aburatsu,油津,miyazaki,宮崎県,宮崎
87501,kushima,串間,miyazaki,宮崎県,宮崎
88061,akune,阿久根,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88081,okuchi,大口,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88107,satsumakashiwabaru,さつま柏原,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88131,nakakoshiki,中甑,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88151,sendai,川内,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88261,higashiichiki,東市来,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88286,makinohara,牧之原,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88317,kagoshima,鹿児島,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88331,kihoku,輝北,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88371,kaseda,加世田,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88406,shibushi,志布志,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88432,kiire,喜入,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88442,kanoya,鹿屋,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88447,kimotsukimaeda,肝付前田,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88466,makurazaki,枕崎,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88486,ibusuki,指宿,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88506,uchinoura,内之浦,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88536,tashiro,田代,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88612,tanegashima,種子島,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88666,kaminaka,上中,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88686,yakushima,屋久島,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88706,onoaida,尾之間,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88736,nakanoshima,中之島,kagoshima,鹿児島県 (奄美地方除く),鹿児島
88836,naze,名瀬,amami,奄美地方 (鹿児島県),鹿児島
88901,koniya,古仁屋,amami,奄美地方 (鹿児島県),鹿児島
88956,isen,伊仙,amami,奄美地方 (鹿児島県),鹿児島
88971,okinoerabu,沖永良部,amami,奄美地方 (鹿児島県),鹿児島
91011,izena,伊是名,okinawa,沖縄本島地方,沖縄
91021,oku,奥,okinawa,沖縄本島地方,沖縄
91107,nago,名護,okinawa,沖縄本島地方,沖縄
91146,kumejima,久米島,okinawa,沖縄本島地方,沖縄
91166,miyagijima,宮城島,okinawa,沖縄本島地方,沖縄
91181,tokashiki,渡嘉敷,okinawa,沖縄本島地方,沖縄
91197,naha,那覇,okinawa,沖縄本島地方,沖縄
91241,itokazu,糸数,okinawa,沖縄本島地方,沖縄
92011,minami-daito,南大東,daitojima,大東島地方,沖縄
93041,miyakojima,宮古島,miyakojima,宮古島地方,沖縄
94001,ibaruma,伊原間,yaeyama,八重山地方,沖縄
94017,yonagunijima,与那国島,yaeyama,八重山地方,沖縄
94062,iriomotejima,西表島,yaeyama,八重山地方,沖縄
94081,ishigakijima,石垣島,yaeyama,八重山地方,沖縄
94101,ohara,大原,yaeyama,八重山地方,沖縄
94116,hateruma,波照間,yaeyama,八重山地方,沖縄
